Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
1,0,1.0176313674279336,0.9873223882449121,0.8695221576468439
1,1,0.8066125528437078,0.8196053120842057,0.6837901609651877
1,2,0.700729559893237,0.7076582184111728,0.47222424845110283
1,3,0.626487296152099,0.6533022212307595,0.4046213293692556
1,4,0.6125749096887358,0.6043280619657769,0.4169820066598873
1,5,0.6006407017134104,0.5849388198531521,0.39230616414738984
1,6,0.5922775216303676,0.5828628181132736,0.37020821532572756
1,7,0.562614769200838,0.5884773885915103,0.43342885335027137
1,8,0.5269856880428208,0.49389434477227767,0.4017667263185984
1,9,0.5263602215924151,0.4954621818863546,0.40075039678775004
1,10,0.5260563365861541,0.495144496802922,0.4029154113779982
1,11,0.4925543447778574,0.46537075570287867,0.4214164021402273
1,12,0.45029056981451165,0.46066623453531125,0.29872473706657565
1,13,0.42089010515464576,0.480422429896085,0.305930758651623
1,14,0.40043717813129504,0.4640158350788919,0.2652245364167499
1,15,0.38336735600330935,0.46202450369672016,0.32639932576897956
1,16,0.36657543584762864,0.3900857146175118,0.32604498975512725
1,17,0.3086849604232556,0.4097799271530556,0.21611995981809176
1,18,0.28965430197026265,0.3959696509604285,0.1733268582858291
1,19,0.27887754355022837,0.4337018740780259,0.1770622919416807
1,20,0.2780109997983366,0.44448843130225163,0.17382311234201775
1,21,0.27558961626096934,0.40851683616526685,0.1933341649525206
1,22,0.27351973362082704,0.42393159305648204,0.1749944047273248
1,23,0.26886115458135657,0.3961014608406854,0.17924921806399832
1,24,0.26745884875580433,0.38141183065898887,0.1977983171911408
1,25,0.2663647419293802,0.38662762767413367,0.20271693486997816
1,26,0.26610228095763133,0.3842990200007446,0.19022420840687254
1,27,0.26547876688644334,0.4119935017514444,0.1854033668264386
1,28,0.26481877893136985,0.47510323126231335,0.17682738176621068
1,29,0.26254661190224243,0.4801014907637751,0.1745282687094394
1,30,0.2607957393332129,0.4492478787120918,0.19696923358153948
1,31,0.25816079645733153,0.4463114407477064,0.18688654203599148
1,32,0.2573993937796775,0.46273475712087986,0.18406658064657003
1,33,0.25733658024751255,0.4295176727940504,0.19091914658188597
1,34,0.2567062791251858,0.3635148799383821,0.18158541678246518
1,35,0.25623448487133255,0.46984766073217626,0.17740042903347986
1,36,0.2527350273284794,0.3850183602860917,0.1814165939109578
1,37,0.25206487021078017,0.3674233861255065,0.19434214937650804
1,38,0.25124022248374633,0.35155932457660927,0.188414686473369
1,39,0.2487492968989715,0.3848716286898526,0.19035791229850219
1,40,0.2487044674347892,0.38863232027779215,0.19443637013976067
1,41,0.24857900113884193,0.46666299728610633,0.19040163876031463
1,42,0.24767197744560362,0.4038567737715217,0.19612574407102396
1,43,0.24700800546618154,0.3600223697767874,0.2088058588892772
1,44,0.24189535159905956,0.34840426476126374,0.1824078594978958
